day,time,address,district,accident_type,age,gender,suspect_vehicle,lat,long
Saturday,Morning,insinyur sutami,tamalanrea,TK,adult,LK,R2,-5.0811953,119.5000284
Saturday,Evening,veteran utara,bontoala,TK,adult,LK,R2,-5.1407973,119.4239945
Sunday,Morning,toddopuli raya,rappocini,TM,adult,LK,R6,-5.1658609,119.4497719
Monday,Evening,kawasan pergudangan parangloe indah,tamalanrea,OC,adult,LK,R2,-5.0983332,119.4909867
Monday,Night,inspeksi pam,manggala,OC,adult,LK,R2,-5.1552844,119.4774932
Monday,Morning,insinyur sutami,biringkanaya,TK,adolescent,LK,R2,-5.0680439,119.524519
Sunday,Evening,sunu,tallo,TK,adolescent,LK,R2,-5.1247334,119.4296097
Monday,Afternoon,teuku umar raya,tallo,TK,adult,LK,R3,-5.1175544,119.4319332
Tuesday,Afternoon,letjen hertasning,rappocini,OC,adult,NOV,R2,-5.1615805,119.4360696
Tuesday,Night,biring romang,tamalanrea,OC,adolescent,LK,R2,-5.1201558,119.5040303
Wednesday,Evening,bungaejaya,bontoala,TL,NOV,LK,R2,-5.1213977,119.4201828
Thursday,Morning,arief rate,ujung pandang,OC,adult,NOV,R2,-5.1473917,119.4130735
Saturday,Morning,sunu,bontoala,TK,adult,LK,R2,-5.13207,119.427103
Wednesday,Evening,urip sumuharjo,panakkukang,TK,adolescent,NOV,R2,-5.1348243,119.4316818
Thursday,Evening,nipa nipa,manggala,TL,NOV,PR,R2,-5.1624763,119.5003181
Saturday,Evening,perintis kemerdekaan,biringkanaya,TK,adult,LK,R3,-5.0876472,119.5188217
Sunday,Afternoon,naja dg. nai,tallo,TM,adult,LK,R2,-5.1262392,119.4426606
Sunday,Night,tinumbu,bontoala,TK,adolescent,LK,R2,-5.1175498,119.4215302
Monday,Evening,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Tuesday,Night,laikang,biringkanaya,TK,adolescent,LK,R2,-5.103716,119.5371947
Thursday,Evening,andi pangerang pettarani,panakkukang,TL,NOV,LK,R2,-5.1521953,119.4374749
Monday,Afternoon,insinyur sutami,tallo,TL,NOV,LK,R3,-5.1150772,119.4212502
Sunday,Evening,nuri,mariso,TL,NOV,LK,R2,-5.1613624,119.4092236
Saturday,Evening,veteran utara,makassar,TK,adult,LK,R2,-5.1391986,119.4233018
Thursday,Night,metro tanjung bunga,mariso,OC,adolescent,LK,R2,-5.1544437,119.4041691
Monday,Evening,manyikkoaya,biringkanaya,OC,adolescent,NOV,R2,-5.0770234,119.530081
Tuesday,Night,selayar,biringkanaya,OC,adolescent,LK,R2,-5.1119966,119.5406255
Tuesday,Afternoon,veteran utara,bontoala,TK,adult,LK,R8,-5.1407973,119.4239945
Wednesday,Night,gunung bawakaraeng,bontoala,TK,adult,LK,R3,-5.1349865,119.425356
Monday,Evening,poros perumnas sudiang,biringkanaya,TM,adolescent,NOV,R2,-5.1018114,119.5316194
Wednesday,Morning,gunung bawakaraeng,bontoala,TK,adult,LK,B2,-5.1349865,119.425356
Tuesday,Morning,urip sumuharjo,panakkukang,TK,adult,NOV,R2,-5.1348243,119.4316818
Wednesday,Afternoon,tamangapa raya,manggala,TL,NOV,LK,R3,-5.1767373,119.4843844
Thursday,Evening,andi pangerang pettarani,rappocini,OC,adult,NOV,R2,-5.1565899,119.4369069
Saturday,Evening,veteran selatan,mamajang,TM,adult,LK,R2,-5.1671547,119.419923
Sunday,Night,kapasa raya,biringkanaya,OC,adult,PR,R2,-5.109131,119.5009769
Sunday,Night,urip sumuharjo,panakkukang,TK,adult,PR,R2,-5.1348243,119.4316818
Friday,Morning,sungai saddang,ujung pandang,OC,adult,NOV,R2,-5.1468498,119.4249901
Sunday,Morning,andi pangerang pettarani,panakkukang,TL,NOV,NOV,R3,-5.1521953,119.4374749
Monday,Evening,insinyur sutami,tamalanrea,OC,adult,LK,R2,-5.0811953,119.5000284
Sunday,Afternoon,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Wednesday,Evening,perintis kemerdekaan,tamalanrea,OC,adolescent,NOV,R2,-5.1257155,119.5040112
Thursday,Morning,btn minasa  upa,rappocini,TK,adult,NOV,R4,-5.1872008,119.4575791
Thursday,Night,sungai saddang,ujung pandang,TK,adult,LK,R4,-5.1468498,119.4249901
Wednesday,Evening,sam ratulangi,mamajang,TK,adult,LK,R2,-5.1610298,119.4173875
Friday,Night,arung teko,biringkanaya,T,adult,LK,R2,-5.0741882,119.5291925
Friday,Morning,perintis kemerdekaan,tamalanrea,TK,adult,LK,R2,-5.1257155,119.5040112
Thursday,Evening,tamalate i,rappocini,TL,NOV,LK,R2,-5.1675882,119.4479146
Wednesday,Night,boulevard,panakkukang,TK,adult,PR,R4,-5.1560473,119.4419658
Thursday,Afternoon,barawaja,panakkukang,OC,adult,LK,R2,-5.1357031,119.4402319
Saturday,Evening,dokter leimena,panakkukang,OC,adolescent,LK,R2,-5.1499481,119.4710365
Sunday,Morning,kerung-kerung,makassar,TL,NOV,LK,R2,-5.1402076,119.425703
Sunday,Night,haji bau,ujung pandang,TK,adolescent,LK,R4,-5.1486476,119.4096809
Friday,Afternoon,veteran utara,makassar,TK,adult,NOV,R6,-5.1391986,119.4233018
Monday,Morning,balang baru 1,tamalate,TM,adult,NOV,B2,-5.1813943,119.41146377951962
Monday,Afternoon,toddopuli vii,manggala,TK,adolescent,LK,R2,-5.1667949,119.4547004
Monday,Evening,perintis kemerdekaan,biringkanaya,TM,adolescent,PR,R2,-5.0876472,119.5188217
Monday,Morning,veteran selatan,mamajang,TL,NOV,PR,R2,-5.1671547,119.419923
Wednesday,Morning,andi pangerang pettarani,panakkukang,TK,adult,PR,R4,-5.1521953,119.4374749
Friday,Morning,insinyur sutami,tamalanrea,OC,adult,LK,R2,-5.0811953,119.5000284
Saturday,Morning,andi pangerang pettarani,panakkukang,OC,adult,NOV,R2,-5.1521953,119.4374749
Saturday,Evening,goa ria,biringkanaya,TL,NOV,LK,R2,-5.0810812,119.5253813
Sunday,Evening,urip sumuharjo,panakkukang,TK,adult,PR,R2,-5.1348243,119.4316818
Monday,Afternoon,kesejahteraan selatan,tamalanrea,TK,adult,LK,R4,-5.1373086,119.5096539
Saturday,Evening,teuku umar raya,tallo,TL,NOV,LK,R2,-5.1175544,119.4319332
Tuesday,Morning,peternakan 5,manggala,OC,adult,NOV,R2,-5.1710663,119.4825044
Monday,Afternoon,batara bira,biringkanaya,OC,adult,NOV,R2,-5.0884975,119.5063692
Friday,Morning,metro tanjung bunga,tamalate,TK,adolescent,NOV,R4,-5.1661576,119.3917443
Wednesday,Morning,pongtiku,tallo,TK,adult,LK,R2,-5.1249713,119.4318432
Thursday,Afternoon,perintis kemerdekaan iv,tamalanrea,OC,adult,LK,R2,-5.1441221,119.4902404
Thursday,Evening,ade irma nasution,tallo,TK,adolescent,PR,R2,-5.1214728,119.4361603
Thursday,Afternoon,ade irma nasution,tallo,TK,adolescent,LK,R2,-5.1214728,119.4361603
Friday,Morning,tamalanrea raya,tamalanrea,OC,adult,lk,R2,-5.1377395,119.5159278
Friday,Afternoon,cendrawasih,mariso,TL,NOV,NOV,R4,-5.1563543,119.412237
Thursday,Evening,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Friday,Afternoon,perintis kemerdekaan,tamalanrea,TK,adult,LK,R2,-5.1257155,119.5040112
Saturday,Morning,daeng tata raya,tamalate,TL,NOV,PR,R2,-5.1850019,119.423432
Saturday,Night,sultan alauddin,tamalate,OC,adolescent,NOV,R2,-5.1682127,119.4209944
Sunday,Evening,borong raya,manggala,TL,NOV,LK,R2,-5.1646341,119.4717009
Monday,Afternoon,perintis kemerdekaan,biringkanaya,OC,adolescent,LK,R2,-5.0876472,119.5188217
Monday,Afternoon,penghibur,ujung pandang,TK,adult,LK,R2,-5.147339,119.4090271
Tuesday,Morning,gunung latimojong,makassar,TK,adult,LK,R2,-5.1405404,119.4208275
Tuesday,Evening,perintis kemerdekaan,biringkanaya,TL,NOV,NOV,R2,-5.0876472,119.5188217
Wednesday,Afternoon,perintis kemerdekaan,tamalanrea,TK,adult,LK,R2,-5.1257155,119.5040112
Wednesday,Afternoon,letjen hertasning,rappocini,OC,adult,PR,R2,-5.1615805,119.4360696
Wednesday,Afternoon,parumpa,biringkanaya,TL,NOV,LK,R2,-5.117091,119.5096487
Thursday,Evening,perintis kemerdekaan,biringkanaya,TL,NOV,NOV,R2,-5.0876472,119.5188217
Thursday,Afternoon,poros tamalanrea indah,tamalanrea,OC,adult,LK,R2,-5.1264839,119.5000076
Friday,Afternoon,tamangapa raya,manggala,OC,adolescent,LK,R2,-5.1767373,119.4843844
Friday,Afternoon,macan,mamajang,TK,adult,LK,R4,-5.1599715,119.4176094
Monday,Evening,juanda,tallo,TK,adolescent,NOV,R2,-5.1203207,119.4391981
Sunday,Morning,perintis kemerdekaan,panakkukang,TL,NOV,NOV,R4,-5.1453588,119.4729453
Sunday,Evening,paccerakkang,biringkanaya,OC,adolescent,LK,R2,-5.1130349,119.5128407
Sunday,Evening,perintis kemerdekaan,biringkanaya,TK,adult,NOV,R2,-5.0876472,119.5188217
Saturday,Afternoon,veteran utara,makassar,TM,adult,NOV,R4,-5.1391986,119.4233018
Thursday,Evening,andi pangerang pettarani,panakkukang,TK,adult,NOV,R4,-5.1521953,119.4374749
Friday,Morning,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Friday,Afternoon,toddopuli raya,panakkukang,T,adult,LK,R2,-5.1642922,119.4514556
Friday,Night,veteran utara,makassar,TK,adolescent,LK,R2,-5.1391986,119.4233018
Friday,Evening,poros perumnas sudiang,biringkanaya,TL,NOV,PR,R2,-5.1018114,119.5316194
Saturday,Afternoon,manuruki raya,biringkanaya,TK,adult,LK,R2,-5.115678,119.5312412
Friday,Afternoon,veteran utara,bontoala,TK,adolescent,LK,R2,-5.1407973,119.4239945
Sunday,Evening,perintis kemerdekaan,biringkanaya,OC,adult,NOV,R2,-5.0876472,119.5188217
Sunday,Afternoon,perintis kemerdekaan,tamalanrea,TK,adult,LK,R2,-5.1257155,119.5040112
Monday,Morning,nuri baru,mariso,TK,adult,LK,R2,-5.1676353,119.4072099
Friday,Morning,haji kalla,panakkukang,TK,adolescent,LK,R2,-5.1399514,119.4581721
Monday,Morning,urip sumuharjo,panakkukang,T,adult,LK,R2,-5.1348243,119.4316818
Tuesday,Afternoon,jenderal sudirman,ujung pandang,TL,NOV,LK,R2,-5.1410352,119.4146664
Tuesday,Evening,manyikkoaya,biringkanaya,OC,adolescent,PR,R2,-5.0770234,119.530081
Tuesday,Afternoon,galangan kapal,tallo,TK,adult,PR,B2,-5.112275,119.4309818
Tuesday,Morning,toddopuli raya timur,panakkukang,TK,adolescent,LK,R2,-5.1630572,119.4544313
Tuesday,Evening,urip sumuharjo,panakkukang,TM,adult,LK,R2,-5.1348243,119.4316818
Thursday,Morning,bandang,bontoala,TM,adult,LK,R2,-5.1329092,119.4213666
Tuesday,Afternoon,kima raya,biringkanaya,OC,adult,LK,R2,-5.1128454,119.509013
Tuesday,Afternoon,abdullah daeng sirua,panakkukang,TK,adult,LK,R4,-5.1513443,119.4494392
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TK,adult,LK,R4,-5.0876472,119.5188217
Friday,Morning,urip sumuharjo,panakkukang,TL,NOV,NOV,R2,-5.1348243,119.4316818
Sunday,Afternoon,perintis kemerdekaan,biringkanaya,OC,adult,LK,R2,-5.0876472,119.5188217
Sunday,Afternoon,veteran selatan,mamajang,TK,adult,LK,R2,-5.1671547,119.419923
Saturday,Morning,kesadaran raya,panakkukang,TL,NOV,NOV,R4,-5.1423282,119.4669729
Sunday,Night,letjen hertasning,rappocini,OC,adult,NOV,R2,-5.1615805,119.4360696
Friday,Evening,poros perumnas sudiang,biringkanaya,TL,NOV,LK,R2,-5.1018114,119.5316194
Friday,Evening,urip sumuharjo,panakkukang,TL,NOV,LK,R2,-5.1348243,119.4316818
Monday,Morning,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Tuesday,Afternoon,inspeksi kanal,manggala,OC,adolescent,LK,R2,-5.1629569,119.4677618
Tuesday,Evening,sanrangan,biringkanaya,TK,adult,LK,R2,-5.1063304,119.5203592
Wednesday,Evening,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R2,-5.0876472,119.5188217
Thursday,Afternoon,pajaiang,biringkanaya,TL,NOV,LK,R2,-5.1072138,119.5214542
Friday,Night,sultan alauddin,tamalate,TL,NOV,LK,R2,-5.1682127,119.4209944
Saturday,Morning,andalas,bontoala,TL,NOV,LK,R2,-5.1268592,119.4185753
Sunday,Night,datu musseng,ujung pandang,TL,NOV,NOV,R4,-5.1434702,119.409872
Saturday,Afternoon,adyaksa,panakkukang,TK,adolescent,LK,R4,-5.1587237,119.4477048
Sunday,Morning,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R2,-5.0876472,119.5188217
Monday,Afternoon,insinyur sutami,tamalanrea,OC,adult,LK,R4,-5.0811953,119.5000284
Monday,Afternoon,perintis kemerdekaan,biringkanaya,OC,adolescent,NOV,R2,-5.0876472,119.5188217
Monday,Afternoon,tamalanrea raya,tamalanrea,TK,adult,LK,R4,-5.1377395,119.5159278
Saturday,Night,paccinang raya,panakkukang,TK,adult,NOV,R4,-5.1481939,119.4694016
Tuesday,Afternoon,barawaja,panakkukang,TK,adult,PR,R4,-5.1357031,119.4402319
Wednesday,Morning,urip sumuharjo,panakkukang,T,adult,LK,R2,-5.1348243,119.4316818
Wednesday,Morning,perintis kemerdekaan,biringkanaya,TK,adolescent,LK,R2,-5.0876472,119.5188217
Wednesday,Afternoon,daeng tata raya i,tamalate,TL,NOV,LK,R2,-5.1850019,119.423432
Wednesday,Afternoon,bambapuang,makassar,TM,adult,LK,R2,-5.1384574,119.4215795
Monday,Morning,g. batu putih,makassar,TK,adult,LK,R4,-5.1468769,119.4185684
Tuesday,Afternoon,mesjid raya,bontoala,TL,NOV,NOV,R4,-5.1311012,119.4235275
Wednesday,Evening,pandang raya,panakkukang,TK,adult,LK,R2,-5.1575506,119.4492175
Monday,Afternoon,perintis kemerdekaan,tamalanrea,OC,adult,LK,R2,-5.1257155,119.5040112
Thursday,Evening,kumala ii,tamalate,TK,adult,LK,B2,-5.1742308,119.4198237
Friday,Morning,biring romang,tamalanrea,TM,adolescent,LK,R2,-5.1201558,119.5040303
Monday,Evening,metro tanjung bunga,tamalate,TK,adult,LK,R2,-5.1661576,119.3917443
Saturday,Evening,borong raya,manggala,TL,NOV,NOV,R4,-5.1646341,119.4717009
Saturday,Morning,komp. unhas,tamalanrea,OC,adolescent,NOV,R2,-5.131947,119.48707
Friday,Afternoon,monginsidi,makassar,OC,adult,LK,R2,-5.1479402,119.4186723
Sunday,Evening,kima raya i,biringkanaya,TK,adult,LK,R2,-5.1128454,119.509013
Monday,Afternoon,haji bau,ujung pandang,TK,adolescent,LK,R4,-5.1486476,119.4096809
Tuesday,Morning,penghibur,ujung pandang,TL,NOV,NOV,R2,-5.147339,119.4090271
Sunday,Evening,gunung merapi,ujung pandang,OC,adult,LK,R2,-5.1735643,119.394401
Sunday,Evening,banta bantaeng,rappocini,TK,adolescent,LK,R2,-5.1609437,119.4258171
Tuesday,Morning,daeng tata raya,tamalate,TL,NOV,NOV,R2,-5.1850019,119.423432
Tuesday,Night,perintis kemerdekaan,biringkanaya,OC,adult,LK,R2,-5.0876472,119.5188217
Wednesday,Night,pasar ikan,ujung pandang,TL,NOV,PR,R2,-5.1384299,119.4057199
Saturday,Afternoon,monumen emmy saelan,rappocini,TL,NOV,PR,R2,-5.1716927,119.4425634
Tuesday,Evening,ir. juanda,tallo,TL,NOV,NOV,R2,-5.1214892,119.4381968
Thursday,Afternoon,jenderal ahmad yani,ujung pandang,TM,adolescent,NOV,R2,-5.132978,119.4104834
Wednesday,Morning,insinyur sutami,tamalanrea,OC,adult,LK,R2,-5.0811953,119.5000284
Tuesday,Night,insinyur sutami,tamalanrea,OC,adolescent,NOV,R2,-5.0811953,119.5000284
Saturday,Night,veteran utara,bontoala,TL,NOV,NOV,R2,-5.1407973,119.4239945
Wednesday,Afternoon,veteran utara,makassar,TK,adult,NOV,R2,-5.1391986,119.4233018
Thursday,Afternoon,perintis kemerdekaan,biringkanaya,TK,adult,NOV,R2,-5.0876472,119.5188217
Thursday,Evening,perintis kemerdekaan,biringkanaya,TK,adult,LK,R6,-5.0876472,119.5188217
Wednesday,Night,bandang,bontoala,TK,adolescent,LK,R2,-5.1329092,119.4213666
Sunday,Night,sultan alauddin,rappocini,OC,adolescent,LK,R2,-5.1847014,119.4408542
Friday,Evening,minasa upa,rappocini,TL,NOV,LK,R2,-5.183593,119.4585157
Friday,Afternoon,urip sumuharjo,panakkukang,TL,NOV,LK,R2,-5.1348243,119.4316818
Friday,Evening,perintis kemerdekaan,biringkanaya,TL,NOV,PR,R2,-5.0876472,119.5188217
Sunday,Morning,cendrawasih,mariso,TL,NOV,NOV,R4,-5.1563543,119.412237
Monday,Afternoon,kapasa raya,tamalanrea,TL,NOV,NOV,R4,-5.0890215,119.4820631
Saturday,Evening,kesadaran raya,panakkukang,OC,adult,LK,R2,-5.1423282,119.4669729
Monday,Evening,lamadukelleng,ujung pandang,TL,NOV,LK,R2,-5.1414467,119.4107642
Monday,Night,pengayoman,panakkukang,OC,adult,NOV,R2,-5.1585975,119.4418718
Tuesday,Afternoon,pate'ne,biringkanaya,OC,adult,NOV,R2,-5.06773,119.5142703
Tuesday,Evening,haji bau,ujung pandang,TL,NOV,NOV,R4,-5.1486476,119.4096809
Tuesday,Evening,simola,panakkukang,TM,adolescent,PR,R2,-5.1403647,119.4353369
Wednesday,Morning,letjen hertasning,panakkukang,TL,NOV,PR,R2,-5.1624971,119.4427223
Tuesday,Evening,metro tanjung bunga,mariso,OC,adult,PR,R2,-5.1544437,119.4041691
Tuesday,Afternoon,dakota,biringkanaya,T,adolescent,LK,R2,-5.0655847,119.5270771
Thursday,Morning,btn mangga iii,biringkanaya,TK,adult,LK,R2,-5.1245591,119.5226609
Sunday,Evening,andi pangerang pettarani,panakkukang,TL,NOV,PR,R2,-5.1521953,119.4374749
Saturday,Afternoon,lanto daeng pasewang,mamajang,T,adolescent,LK,R2,-5.15203,119.4188561
Saturday,Evening,rajawali,mariso,TL,NOV,NOV,R4,-5.1538312,119.4108745
Sunday,Afternoon,perintis kemerdekaan,panakkukang,TL,NOV,NOV,R2,-5.1453588,119.4729453
Sunday,Night,perintis kemerdekaan,biringkanaya,TK,adult,LK,R2,-5.0876472,119.5188217
Sunday,Night,haji bau,ujung pandang,TK,adolescent,LK,R2,-5.1486476,119.4096809
Friday,Evening,veteran utara,makassar,OC,adolescent,PR,R2,-5.1391986,119.4233018
Saturday,Afternoon,perintis kemerdekaan,tamalanrea,OC,adolescent,LK,R2,-5.1257155,119.5040112
Saturday,Afternoon,pelita raya,rappocini,TK,adult,lk,B2,-5.1528655,119.4341715
Saturday,Afternoon,manyikkoaya,biringkanaya,OC,adult,LK,R2,-5.0770234,119.530081
Saturday,Evening,andi pangerang pettarani,panakkukang,TL,NOV,LK,R2,-5.1521953,119.4374749
Monday,Night,gunung bawakaraeng,bontoala,TK,adult,LK,R2,-5.1349865,119.425356
Monday,Morning,pajaiang,biringkanaya,OC,adult,NOV,R2,-5.1072138,119.5214542
Wednesday,Afternoon,jenderal ahmad yani,ujung pandang,TK,adult,LK,R2,-5.132978,119.4104834
Thursday,Night,pannampu,tallo,TK,adolescent,LK,R4,-5.117704,119.431457
Friday,Afternoon,veteran selatan,makassar,TK,adult,LK,R2,-5.1673416,119.4198624
Monday,Evening,sultan alauddin,tamalate,TM,adult,LK,R2,-5.1682127,119.4209944
Wednesday,Evening,perumnas raya,manggala,TL,NOV,NOV,R2,-5.1671551,119.4804238
Friday,Night,laccukang,bontoala,TL,NOV,NOV,R4,-5.1332217,119.4283215
Thursday,Morning,berua raya,biringkanaya,TK,adolescent,PR,R4,-5.1158621,119.5232925
Thursday,Afternoon,urip sumuharjo,panakkukang,TL,NOV,LK,R2,-5.1348243,119.4316818
Wednesday,Morning,tamalanrea raya,tamalanrea,TL,NOV,NOV,R4,-5.1377395,119.5159278
Wednesday,Afternoon,perintis kemerdekaan,biringkanaya,TM,adult,LK,R2,-5.0876472,119.5188217
Friday,Afternoon,jenderal sudirman,ujung pandang,TK,adolescent,LK,R4,-5.1410352,119.4146664
Thursday,Night,perintis kemerdekaan,tamalanrea,TL,NOV,NOV,R4,-5.1257155,119.5040112
Thursday,Morning,tamangapa raya,manggala,TL,NOV,LK,R2,-5.1767373,119.4843844
Friday,Morning,sultan hasanuddin,ujung pandang,TK,adolescent,NOV,R2,-5.1446687,119.4129742
Thursday,Night,rajawali,mariso,TK,adult,LK,R2,-5.1538312,119.4108745
Friday,Morning,metro tanjung bunga,tamalate,T,adult,LK,R2,-5.1661576,119.3917443
Sunday,Night,onta,mamajang,TK,adult,NOV,R4,-5.15594,119.4164994
Thursday,Night,abdullah daeng sirua,panakkukang,T,adolescent,NOV,R2,-5.1513443,119.4494392
Friday,Afternoon,metro tanjung bunga,tamalate,TK,adult,LK,R2,-5.1661576,119.3917443
Wednesday,Evening,urip sumuharjo,panakkukang,TK,adolescent,LK,R2,-5.1348243,119.4316818
Saturday,Morning,raya pendidikan,rappocini,OC,adult,LK,R2,-5.1698539,119.4360571
Sunday,Morning,serigala,mamajang,OC,adolescent,PR,R2,-5.1607129,119.4210329
Tuesday,Night,pajaiang,biringkanaya,TK,adult,LK,R2,-5.1072138,119.5214542
Friday,Afternoon,metro tanjung bunga,tamalate,TK,adult,LK,R2,-5.1661576,119.3917443
Tuesday,Morning,perintis kemerdekaan,biringkanaya,TM,adolescent,NOV,R2,-5.0876472,119.5188217
Tuesday,Evening,abu bakar lambogo,makassar,OC,adolescent,LK,R2,-5.1427283,119.4336437
Tuesday,Evening,manuruki raya,biringkanaya,TK,adolescent,LK,R2,-5.115678,119.5312412
Tuesday,Afternoon,monumen emmy saelan,rappocini,TK,adolescent,LK,R2,-5.1716927,119.4425634
Tuesday,Evening,berua raya,biringkanaya,T,adult,LK,R2,-5.1158621,119.5232925
Wednesday,Morning,m. yamin,makassar,TL,NOV,LK,R2,-5.1417812,119.4312727
Wednesday,Afternoon,monumen emmy saelan,rappocini,TK,adolescent,PR,R4,-5.1716927,119.4425634
Wednesday,Evening,urip sumuharjo,panakkukang,TL,NOV,PR,R2,-5.1348243,119.4316818
Tuesday,Evening,metro tanjung bunga,ujung pandang,TL,NOV,LK,R2,-5.1763881,119.3904843
Thursday,Morning,profesor abdurrahman basalamah,panakkukang,T,adolescent,LK,R2,-5.1458615,119.4485812
Thursday,Afternoon,mesjid raya,bontoala,OC,adolescent,LK,R2,-5.1311012,119.4235275
Friday,Evening,gunung bawakaraeng,ujung pandang,OC,adult,LK,R2,-5.135514,119.4179481
Friday,Morning,andi pangerang pettarani,panakkukang,OC,adolescent,LK,R2,-5.1521953,119.4374749
Sunday,Night,tamangapa raya,manggala,TK,adult,LK,R2,-5.1767373,119.4843844
Sunday,Afternoon,metro tanjung bunga,tamalate,OC,adult,NOV,R2,-5.1661576,119.3917443
Monday,Night,aroepala,rappocini,TK,adult,LK,R2,-5.1748451,119.4557027
Sunday,Night,gunung bawakaraeng,bontoala,T,adult,LK,R4,-5.1349865,119.425356
Tuesday,Evening,gunung bawakaraeng,makassar,TL,NOV,NOV,R4,-5.1349865,119.425356
Sunday,Evening,barawaja,panakkukang,TK,adult,LK,R2,-5.1357031,119.4402319
Monday,Morning,letjen hertasning,rappocini,TL,NOV,LK,R2,-5.1615805,119.4360696
Monday,Evening,urip sumuharjo,makassar,TK,adolescent,LK,R2,-5.1349388,119.4320188
Tuesday,Morning,paccinang raya,panakkukang,TK,child,LK,R2,-5.1481939,119.4694016
Tuesday,Evening,abdullah daeng sirua,panakkukang,TK,adolescent,LK,R2,-5.1513443,119.4494392
Wednesday,Night,sultan abdullah,tallo,T,adolescent,LK,R2,-5.1037126,119.4396863
Friday,Morning,perintis kemerdekaan,tamalanrea,TK,adolescent,LK,R2,-5.1257155,119.5040112
Wednesday,Afternoon,maccini raya,makassar,OC,adult,LK,R2,-5.1380386,119.4340109
Thursday,Morning,arung teko,biringkanaya,OC,adolescent,NOV,R2,-5.0741882,119.5291925
Thursday,Afternoon,teuku umar raya,tallo,TK,adolescent,LK,R2,-5.1175544,119.4319332
Thursday,Evening,perintis kemerdekaan,biringkanaya,TK,adult,LK,R4,-5.0876472,119.5188217
Friday,Night,metro tanjung bunga,tamalate,OC,adolescent,LK,R4,-5.1661576,119.3917443
Thursday,Night,boulevard,panakkukang,TK,adult,NOV,R2,-5.1560473,119.4419658
Friday,Morning,g. batu putih,makassar,TK,adolescent,LK,R2,-5.1468769,119.4185684
Friday,Evening,andi pangerang pettarani,panakkukang,TK,adult,NOV,R6,-5.1521953,119.4374749
Friday,Morning,insinyur sutami,tamalanrea,TK,adult,PR,R6,-5.0811953,119.5000284
Saturday,Night,lanto daeng pasewang,mamajang,TL,NOV,LK,R2,-5.15203,119.4188561
Friday,Evening,monginsidi,makassar,TL,NOV,LK,R2,-5.1479402,119.4186723
Thursday,Evening,andi mappanyukki,mariso,TK,adolescent,LK,R2,-5.1521162,119.4147322
Friday,Afternoon,paccerakkang,biringkanaya,T,adult,LK,R2,-5.1130349,119.5128407
Saturday,Afternoon,paccerakkang,biringkanaya,OC,adult,LK,R2,-5.1130349,119.5128407
Saturday,Evening,insinyur sutami,biringkanaya,TL,NOV,LK,R2,-5.0680439,119.524519
Saturday,Evening,jipang raya,rappocini,TK,adolescent,LK,R2,-5.1868077,119.4483734
Saturday,Evening,nuri baru,mariso,OC,adult,LK,R2,-5.1676353,119.4072099
Sunday,Morning,urip sumuharjo,panakkukang,TK,adolescent,LK,R4,-5.1348243,119.4316818
Saturday,Afternoon,sultan alauddin,tamalate,TK,adult,LK,R2,-5.1682127,119.4209944
